Date,Signal,Type,GRAI_Value,1W,1M,3M,6M,12M
2021-05-06,Euphoria (Sell),Peak,2.5823712564836265,-0.02121089358434325,0.00592626216775094,0.05414101563780149,0.10923160453126912,-0.013030687799697849
2021-05-14,Euphoria (Sell),Exit,1.9911101600691274,-0.004310225320526495,0.017427493654981863,0.07047447691255715,0.11390440738203877,-0.035928507629522266
2022-06-07,Euphoria (Sell),Entry,2.021484450948293,-0.10219487616172285,-0.0628023020105567,-0.043456851032727895,-0.05273660957956816,0.03202601362527946
2022-06-08,Euphoria (Sell),Exit,1.9595839120815288,-0.07915408969667803,-0.06349725243403892,-0.02662687355478288,-0.04418373640735185,0.04448495491272664
2025-04-09,Panic (Buy),Entry,-2.0367595942899803,-0.033205613127230804,0.03720248814149163,0.14712567795341536,0.23423738456124266,
2025-04-10,Panic (Buy),Bottom,-2.2190129330435493,0.002780989392310529,0.10936497529049594,0.18992042425567002,0.24382077022024173,
2025-04-14,Panic (Buy),Exit,-1.944198122558964,-0.021866648264943667,0.09001341922771111,0.15866346768126638,0.2290689357388167,
2025-10-06,Euphoria (Sell),Entry,2.098691968614494,-0.012693771332893844,0.004639276191489072,,,
2025-10-10,Euphoria (Sell),Peak,3.665191478365629,0.017016380591287072,0.042719571609757034,,,
2025-11-17,Euphoria (Sell),Exit,1.9655824368226942,0.004902270719503221,,,,
2025-12-01,Euphoria (Sell),Entry,2.018191484077274,,,,,
